filename,path,width,height,class,xmin,ymin,xmax,ymax
225884.jpg,UECFOOD256/214/225884.jpg,500,374,Small steamed savory rice pancake,25,23,479,341
304517.jpg,UECFOOD256/225/304517.jpg,577,433,churro,18,34,438,380
9199.jpg,UECFOOD256/29/9199.jpg,360,480,takoyaki,0,3,360,412
10544.jpg,UECFOOD256/121/10544.jpg,578,432,chop suey,21,55,366,268
304204.jpg,UECFOOD256/231/304204.jpg,579,431,gulai,18,10,573,416
328607.jpg,UECFOOD256/246/328607.jpg,577,433,eggplant with garlic sauce,12,37,510,414
302577.jpg,UECFOOD256/225/302577.jpg,500,500,churro,28,14,478,483
338224.jpg,UECFOOD256/242/338224.jpg,578,432,chow mein,61,23,549,421
6324.jpg,UECFOOD256/63/6324.jpg,450,337,ginger pork saute,0,0,450,337
133193.jpg,UECFOOD256/200/133193.jpg,500,500,Rice crispy pork,21,37,473,470
75905.jpg,UECFOOD256/114/75905.jpg,577,433,pancake,25,28,567,308
341067.jpg,UECFOOD256/250/341067.jpg,612,408,baked salmon,24,88,606,402
132985.jpg,UECFOOD256/196/132985.jpg,500,500,fried mussel pancakes,15,139,485,485
12047.jpg,UECFOOD256/88/12047.jpg,500,375,macaroni salad,0,18,495,372
104002.jpg,UECFOOD256/154/104002.jpg,500,500,Caesar salad,6,31,481,487
7434.jpg,UECFOOD256/69/7434.jpg,500,375,natto,165,210,357,345
116103.jpg,UECFOOD256/201/116103.jpg,577,433,Wonton soup,108,43,477,380
92972.jpg,UECFOOD256/109/92972.jpg,480,320,rice vermicelli,21,10,459,310
12366.jpg,UECFOOD256/92/12366.jpg,577,437,beef bowl,10,9,563,437
10742.jpg,UECFOOD256/121/10742.jpg,577,432,chop suey,275,61,575,399
3302.jpg,UECFOOD256/34/3302.jpg,450,338,sauteed spinach,33,5,450,320
243553.jpg,UECFOOD256/197/243553.jpg,500,333,Deep Fried Chicken Wing,14,22,479,323
6554.jpg,UECFOOD256/65/6554.jpg,199,266,yakitori,0,99,199,223
152885.jpg,UECFOOD256/161/152885.jpg,500,500,doughnut,20,43,475,447
83447.jpg,UECFOOD256/126/83447.jpg,640,383,french toast,2,1,624,375
40285.jpg,UECFOOD256/154/40285.jpg,500,500,Caesar salad,23,33,478,470
66238.jpg,UECFOOD256/109/66238.jpg,577,433,rice vermicelli,54,34,533,369
335793.jpg,UECFOOD256/252/335793.jpg,613,407,winter melon soup,17,8,601,325
270891.jpg,UECFOOD256/227/270891.jpg,500,375,nasi goreng,9,12,492,364
8549.jpg,UECFOOD256/81/8549.jpg,200,150,steamed meat dumpling,0,0,181,143
325391.jpg,UECFOOD256/243/325391.jpg,478,359,zha jiang mian,11,29,460,356
262301.jpg,UECFOOD256/224/262301.jpg,400,300,brownie,8,26,388,275
68620.jpg,UECFOOD256/102/68620.jpg,584,428,okinawa soba,5,24,578,424
287415.jpg,UECFOOD256/235/287415.jpg,500,500,nasi campur,7,10,492,481
14692.jpg,UECFOOD256/39/14692.jpg,800,450,oden,153,23,568,450
12469.jpg,UECFOOD256/92/12469.jpg,500,415,beef bowl,0,31,500,388
337672.jpg,UECFOOD256/255/337672.jpg,292,346,eight treasure rice,18,60,267,318
22000.jpg,UECFOOD256/129/22000.jpg,597,418,pot au feu,76,73,527,379
1856.jpg,UECFOOD256/19/1856.jpg,400,300,sandwiches,0,0,400,300
327184.jpg,UECFOOD256/249/327184.jpg,500,333,salt & pepper fried shrimp with shell,78,27,460,303
4844.jpg,UECFOOD256/49/4844.jpg,200,150,grilled pacific saury,12,11,181,115
338069.jpg,UECFOOD256/255/338069.jpg,577,433,eight treasure rice,113,36,495,393
31669.jpg,UECFOOD256/138/31669.jpg,432,577,inarizushi,4,50,415,560
35925.jpg,UECFOOD256/168/35925.jpg,613,407,hot pot,22,62,605,356
222541.jpg,UECFOOD256/221/222541.jpg,433,577,oxtail soup,10,84,422,545
50673.jpg,UECFOOD256/161/50673.jpg,612,407,doughnut,15,16,590,364
324819.jpg,UECFOOD256/242/324819.jpg,300,400,chow mein,3,18,298,370
8476.jpg,UECFOOD256/80/8476.jpg,204,153,roast chicken,10,0,204,153
268002.jpg,UECFOOD256/218/268002.jpg,614,406,malasada,47,16,506,392
187752.jpg,UECFOOD256/131/187752.jpg,500,500,namero,26,16,423,362
97932.jpg,UECFOOD256/148/97932.jpg,500,500,tacos,31,14,482,491
99784.jpg,UECFOOD256/137/99784.jpg,577,433,mozuku,52,23,517,405
8508.jpg,UECFOOD256/80/8508.jpg,320,240,roast chicken,0,0,320,204
1911.jpg,UECFOOD256/20/1911.jpg,800,600,udon noodle,138,92,631,540
74796.jpg,UECFOOD256/115/74796.jpg,612,408,champon,19,40,598,404
51006.jpg,UECFOOD256/155/51006.jpg,500,500,oatmeal,9,6,493,489
308864.jpg,UECFOOD256/196/308864.jpg,500,500,fried mussel pancakes,10,54,476,477
1439.jpg,UECFOOD256/15/1439.jpg,640,480,raisin bread,81,56,569,460
7332.jpg,UECFOOD256/69/7332.jpg,500,375,natto,43,20,450,296
1957.jpg,UECFOOD256/20/1957.jpg,448,336,udon noodle,42,53,389,310
5414.jpg,UECFOOD256/54/5414.jpg,500,375,tempura,53,3,471,360
5463.jpg,UECFOOD256/54/5463.jpg,240,162,tempura,0,18,210,135
12315.jpg,UECFOOD256/91/12315.jpg,472,419,chinese soup,4,5,457,413
38889.jpg,UECFOOD256/168/38889.jpg,625,399,hot pot,3,8,585,370
1466.jpg,UECFOOD256/15/1466.jpg,480,360,raisin bread,0,0,480,360
327789.jpg,UECFOOD256/249/327789.jpg,526,295,salt & pepper fried shrimp with shell,21,27,493,255
156864.jpg,UECFOOD256/169/156864.jpg,612,408,pork belly,13,32,571,392
79110.jpg,UECFOOD256/123/79110.jpg,500,500,mushroom risotto,9,52,482,447
4877.jpg,UECFOOD256/101/4877.jpg,500,500,green curry,1,66,493,495
8984.jpg,UECFOOD256/85/8984.jpg,320,240,fried shrimp,0,72,264,210
305.jpg,UECFOOD256/4/305.jpg,230,150,chicken-'n'-egg on rice,0,0,230,150
3830.jpg,UECFOOD256/39/3830.jpg,800,600,oden,49,0,739,600
7089.jpg,UECFOOD256/68/7089.jpg,400,300,egg sunny-side up,170,137,317,286
3452.jpg,UECFOOD256/35/3452.jpg,500,375,vegetable tempura,15,15,470,375
68495.jpg,UECFOOD256/102/68495.jpg,613,407,okinawa soba,160,72,574,359
25444.jpg,UECFOOD256/131/25444.jpg,577,433,namero,25,14,544,422
144550.jpg,UECFOOD256/153/144550.jpg,500,500,lasagna,25,47,443,462
253974.jpg,UECFOOD256/233/253974.jpg,500,375,mie ayam,25,21,468,359
279469.jpg,UECFOOD256/223/279469.jpg,500,500,lumpia,10,10,489,493
9165.jpg,UECFOOD256/29/9165.jpg,360,480,takoyaki,30,150,336,340
308461.jpg,UECFOOD256/185/308461.jpg,500,500,"boned, sliced Hainan-style chicken with marinated rice",85,83,482,470
211408.jpg,UECFOOD256/218/211408.jpg,577,433,malasada,100,19,522,420
10634.jpg,UECFOOD256/1/10634.jpg,360,480,rice,0,0,357,435
7942.jpg,UECFOOD256/75/7942.jpg,260,260,boiled chicken and vegetables,0,13,260,225
184335.jpg,UECFOOD256/113/184335.jpg,500,500,yellow curry,10,25,479,420
16012.jpg,UECFOOD256/89/16012.jpg,600,450,Japanese tofu and vegetable chowder,250,1,432,136
5166.jpg,UECFOOD256/51/5166.jpg,500,375,sweet and sour pork,77,35,475,365
5283.jpg,UECFOOD256/52/5283.jpg,500,375,lightly roasted fish,0,105,243,315
3913.jpg,UECFOOD256/40/3913.jpg,524,524,omelet,38,84,497,451
325155.jpg,UECFOOD256/245/325155.jpg,577,433,crullers,27,14,551,405
98253.jpg,UECFOOD256/117/98253.jpg,500,434,tiramisu,29,19,478,401
12768.jpg,UECFOOD256/96/12768.jpg,600,450,dipping noodles,8,111,578,396
3643.jpg,UECFOOD256/37/3643.jpg,350,262,potage,39,0,343,262
143428.jpg,UECFOOD256/150/143428.jpg,612,408,meat loaf,3,1,312,229
183532.jpg,UECFOOD256/109/183532.jpg,500,500,rice vermicelli,15,22,495,456
4519.jpg,UECFOOD256/46/4519.jpg,160,120,grilled salmon,0,10,160,96
111379.jpg,UECFOOD256/168/111379.jpg,609,409,hot pot,34,18,578,390
126.jpg,UECFOOD256/2/126.jpg,400,300,eels on rice,29,113,235,285
1910.jpg,UECFOOD256/20/1910.jpg,800,600,udon noodle,73,67,412,320
18372.jpg,UECFOOD256/120/18372.jpg,577,433,shortcake,18,18,553,427
9172.jpg,UECFOOD256/17/9172.jpg,360,480,hamburger,0,73,331,351
42688.jpg,UECFOOD256/142/42688.jpg,500,500,ham cutlet,10,68,393,437
61401.jpg,UECFOOD256/160/61401.jpg,577,433,cream puff,3,50,562,402
196411.jpg,UECFOOD256/144/196411.jpg,500,500,thinly sliced raw horsemeat,57,168,400,431
3729.jpg,UECFOOD256/38/3729.jpg,640,480,sausage,141,77,340,270
98894.jpg,UECFOOD256/149/98894.jpg,577,433,nachos,50,46,551,375
77985.jpg,UECFOOD256/123/77985.jpg,442,565,mushroom risotto,4,35,433,550
15214.jpg,UECFOOD256/76/15214.jpg,600,356,sashimi bowl,33,48,328,311
1610.jpg,UECFOOD256/17/1610.jpg,200,200,hamburger,37,0,200,185
180482.jpg,UECFOOD256/195/180482.jpg,577,433,charcoal-boiled pork neck,18,7,560,414
3722.jpg,UECFOOD256/108/3722.jpg,612,408,kamameshi,9,1,606,384
11190.jpg,UECFOOD256/23/11190.jpg,360,480,ramen noodle,0,14,360,456
13720.jpg,UECFOOD256/87/13720.jpg,640,384,green salad,192,27,338,147
314631.jpg,UECFOOD256/228/314631.jpg,500,500,ayam goreng,18,137,478,479
308771.jpg,UECFOOD256/186/308771.jpg,500,500,"hot and sour, fish and vegetable ragout",3,37,446,485
5625.jpg,UECFOOD256/56/5625.jpg,300,225,sirloin cutlet,4,0,277,225
6376.jpg,UECFOOD256/102/6376.jpg,600,337,okinawa soba,45,8,577,325
185505.jpg,UECFOOD256/119/185505.jpg,500,375,rare cheese cake,28,7,481,370
9147.jpg,UECFOOD256/9/9147.jpg,480,360,fried rice,60,0,433,345
86.jpg,UECFOOD256/99/86.jpg,640,480,mixed rice,13,237,261,456
2758.jpg,UECFOOD256/28/2758.jpg,169,135,Japanese-style pancake,0,0,169,135
271759.jpg,UECFOOD256/216/271759.jpg,500,500,loco moco,25,31,467,460
180092.jpg,UECFOOD256/190/180092.jpg,500,500,spicy chicken salad,21,66,471,429
9035.jpg,UECFOOD256/85/9035.jpg,400,300,fried shrimp,74,19,366,289
4300.jpg,UECFOOD256/44/4300.jpg,320,240,teriyaki grilled fish,80,14,182,82
12294.jpg,UECFOOD256/91/12294.jpg,321,321,chinese soup,0,16,321,321
132736.jpg,UECFOOD256/132/132736.jpg,640,303,french bread,16,3,628,299
2224.jpg,UECFOOD256/110/2224.jpg,578,432,paella,3,3,576,423
275495.jpg,UECFOOD256/229/275495.jpg,500,500,ayam bakar,6,29,487,483
2009.jpg,UECFOOD256/21/2009.jpg,480,360,tempura udon,19,27,447,358
1914.jpg,UECFOOD256/20/1914.jpg,439,332,udon noodle,89,17,382,262
451.jpg,UECFOOD256/5/451.jpg,244,183,pork cutlet on rice,0,0,244,183
338325.jpg,UECFOOD256/244/338325.jpg,403,350,kung pao chicken,7,16,390,342
19737.jpg,UECFOOD256/129/19737.jpg,577,433,pot au feu,5,57,555,416
8704.jpg,UECFOOD256/82/8704.jpg,640,480,omelet with fried rice,0,0,640,409
1294.jpg,UECFOOD256/13/1294.jpg,256,192,croissant,27,16,221,160
13744.jpg,UECFOOD256/23/13744.jpg,640,384,ramen noodle,88,11,518,317
17101.jpg,UECFOOD256/120/17101.jpg,577,433,shortcake,209,59,557,420
8191.jpg,UECFOOD256/77/8191.jpg,200,150,sushi bowl,0,6,175,150
8750.jpg,UECFOOD256/83/8750.jpg,320,240,cutlet curry,0,0,320,240
2629.jpg,UECFOOD256/27/2629.jpg,500,333,spaghetti,73,57,457,306
16626.jpg,UECFOOD256/126/16626.jpg,577,433,french toast,64,12,546,387
4387.jpg,UECFOOD256/44/4387.jpg,400,300,teriyaki grilled fish,110,53,388,208
2821.jpg,UECFOOD256/29/2821.jpg,351,263,takoyaki,21,36,351,221
13580.jpg,UECFOOD256/16/13580.jpg,500,334,chip butty,33,41,295,283
11500.jpg,UECFOOD256/99/11500.jpg,480,360,mixed rice,0,159,229,322
5889.jpg,UECFOOD256/59/5889.jpg,250,200,seasoned beef with potatoes,0,18,230,152
259421.jpg,UECFOOD256/241/259421.jpg,612,408,curry puff,82,13,577,345
7857.jpg,UECFOOD256/74/7857.jpg,200,150,simmered pork,0,0,200,150
1918.jpg,UECFOOD256/20/1918.jpg,640,480,udon noodle,82,8,568,480
4955.jpg,UECFOOD256/104/4955.jpg,288,432,almond jelly,37,90,286,365
23410.jpg,UECFOOD256/133/23410.jpg,432,578,rice gruel,9,67,429,512
340093.jpg,UECFOOD256/253/340093.jpg,577,433,steamed spareribs,66,95,549,377
158509.jpg,UECFOOD256/171/158509.jpg,577,433,moon cake,52,41,522,411
44851.jpg,UECFOOD256/145/44851.jpg,500,500,bagel,28,14,492,477
337752.jpg,UECFOOD256/255/337752.jpg,380,289,eight treasure rice,34,9,343,275
185354.jpg,UECFOOD256/119/185354.jpg,612,407,rare cheese cake,53,47,571,403
163261.jpg,UECFOOD256/206/163261.jpg,612,407,pho,19,18,478,388
184242.jpg,UECFOOD256/121/184242.jpg,612,408,chop suey,61,32,543,368
142001.jpg,UECFOOD256/148/142001.jpg,500,500,tacos,34,112,434,452
35583.jpg,UECFOOD256/139/35583.jpg,500,500,pork loin cutlet,12,22,475,479
183700.jpg,UECFOOD256/105/183700.jpg,500,500,jjigae,57,64,470,456
715.jpg,UECFOOD256/8/715.jpg,353,265,chicken rice,0,0,353,265
89010.jpg,UECFOOD256/146/89010.jpg,578,432,scone,140,43,494,356
339361.jpg,UECFOOD256/246/339361.jpg,577,433,eggplant with garlic sauce,23,36,566,402
13345.jpg,UECFOOD256/93/13345.jpg,400,300,kinpira-style sauteed burdock,20,0,381,275
109520.jpg,UECFOOD256/177/109520.jpg,575,372,oyster omelette,21,9,569,362
13243.jpg,UECFOOD256/76/13243.jpg,640,480,sashimi bowl,20,206,278,448
7813.jpg,UECFOOD256/73/7813.jpg,320,240,stir-fried beef and peppers,0,0,320,240
75128.jpg,UECFOOD256/115/75128.jpg,577,433,champon,23,10,537,425
54657.jpg,UECFOOD256/185/54657.jpg,500,500,"boned, sliced Hainan-style chicken with marinated rice",26,79,481,431
2891.jpg,UECFOOD256/29/2891.jpg,400,333,takoyaki,0,0,400,333
323318.jpg,UECFOOD256/242/323318.jpg,596,418,chow mein,76,43,588,388
256093.jpg,UECFOOD256/238/256093.jpg,612,408,babi guling,24,13,606,389
116593.jpg,UECFOOD256/173/116593.jpg,500,375,beef noodle soup,21,35,475,339
2687.jpg,UECFOOD256/27/2687.jpg,484,324,spaghetti,53,57,457,308
129921.jpg,UECFOOD256/177/129921.jpg,500,333,oyster omelette,54,11,437,299
12122.jpg,UECFOOD256/89/12122.jpg,430,388,Japanese tofu and vegetable chowder,37,15,416,362
12672.jpg,UECFOOD256/95/12672.jpg,458,307,pizza toast,20,68,453,307
13710.jpg,UECFOOD256/87/13710.jpg,640,480,green salad,424,100,640,252
9137.jpg,UECFOOD256/60/9137.jpg,480,360,hambarg steak,138,163,453,292
24492.jpg,UECFOOD256/131/24492.jpg,600,337,namero,58,15,540,296
13563.jpg,UECFOOD256/97/13563.jpg,800,600,hot dog,43,204,755,494
49856.jpg,UECFOOD256/171/49856.jpg,528,473,moon cake,67,102,402,368
44401.jpg,UECFOOD256/164/44401.jpg,320,343,fried pork in scoop,3,41,310,330
125555.jpg,UECFOOD256/203/125555.jpg,500,500,Crispy Noodles,1,6,493,491
2966.jpg,UECFOOD256/30/2966.jpg,405,200,gratin,6,0,398,200
131091.jpg,UECFOOD256/191/131091.jpg,610,409,noodles with fish curry,13,35,606,405
1530.jpg,UECFOOD256/16/1530.jpg,420,303,chip butty,0,0,420,303
197176.jpg,UECFOOD256/139/197176.jpg,500,500,pork loin cutlet,7,75,492,466
322647.jpg,UECFOOD256/243/322647.jpg,500,360,zha jiang mian,20,25,476,351
1667.jpg,UECFOOD256/110/1667.jpg,578,431,paella,1,8,574,398
49446.jpg,UECFOOD256/169/49446.jpg,577,433,pork belly,64,19,553,402
13872.jpg,UECFOOD256/76/13872.jpg,320,240,sashimi bowl,142,42,318,209
272539.jpg,UECFOOD256/219/272539.jpg,500,500,laulau,4,8,496,491
3917.jpg,UECFOOD256/102/3917.jpg,500,500,okinawa soba,26,68,498,456
12539.jpg,UECFOOD256/94/12539.jpg,310,310,rice ball,151,41,308,281
241718.jpg,UECFOOD256/237/241718.jpg,500,333,nasi uduk,68,65,375,267
5144.jpg,UECFOOD256/51/5144.jpg,300,384,sweet and sour pork,0,91,267,308
2620.jpg,UECFOOD256/27/2620.jpg,500,500,spaghetti,108,88,391,393
13358.jpg,UECFOOD256/93/13358.jpg,384,288,kinpira-style sauteed burdock,72,5,325,235
12232.jpg,UECFOOD256/114/12232.jpg,500,500,pancake,31,47,478,418
7145.jpg,UECFOOD256/68/7145.jpg,600,450,egg sunny-side up,321,264,596,450
208128.jpg,UECFOOD256/187/208128.jpg,611,408,stir-fried mixed vegetables,24,30,589,394
38843.jpg,UECFOOD256/168/38843.jpg,500,500,hot pot,6,72,490,458
7706.jpg,UECFOOD256/72/7706.jpg,200,150,chilled noodle,0,0,200,150
3185.jpg,UECFOOD256/32/3185.jpg,500,332,croquette,56,59,500,332
245366.jpg,UECFOOD256/235/245366.jpg,577,433,nasi campur,19,18,555,413
136327.jpg,UECFOOD256/145/136327.jpg,502,497,bagel,12,20,483,472
89113.jpg,UECFOOD256/135/89113.jpg,500,375,clear soup,12,9,489,370
324190.jpg,UECFOOD256/245/324190.jpg,408,612,crullers,5,61,385,474
319633.jpg,UECFOOD256/233/319633.jpg,500,500,mie ayam,21,4,496,452
6293.jpg,UECFOOD256/63/6293.jpg,352,288,ginger pork saute,0,103,352,260
16066.jpg,UECFOOD256/112/16066.jpg,500,500,kushikatu,15,31,481,483
171741.jpg,UECFOOD256/176/171741.jpg,577,433,fish ball soup,27,28,517,413
259418.jpg,UECFOOD256/241/259418.jpg,623,400,curry puff,70,26,599,380
203505.jpg,UECFOOD256/208/203505.jpg,577,433,Vermicelli noodles with snails,10,18,483,387
735.jpg,UECFOOD256/8/735.jpg,800,600,chicken rice,0,234,690,600
184200.jpg,UECFOOD256/184/184200.jpg,577,433,Thai papaya salad,21,25,544,411
152402.jpg,UECFOOD256/161/152402.jpg,611,408,doughnut,22,37,588,379
8617.jpg,UECFOOD256/81/8617.jpg,227,170,steamed meat dumpling,36,32,192,135
326778.jpg,UECFOOD256/244/326778.jpg,577,433,kung pao chicken,66,41,492,393
11179.jpg,UECFOOD256/17/11179.jpg,480,360,hamburger,99,27,354,261
12274.jpg,UECFOOD256/91/12274.jpg,448,336,chinese soup,0,0,446,336
542.jpg,UECFOOD256/6/542.jpg,400,240,beef curry,7,26,396,193
1130.jpg,UECFOOD256/12/1130.jpg,250,188,toast,0,6,233,177
4625.jpg,UECFOOD256/47/4625.jpg,394,322,salmon meuniere,33,104,394,269
122014.jpg,UECFOOD256/189/122014.jpg,500,500,pork satay,48,41,465,418
9051.jpg,UECFOOD256/7/9051.jpg,240,320,sushi,10,14,236,312
7315.jpg,UECFOOD256/68/7315.jpg,500,371,egg sunny-side up,12,95,194,220
167174.jpg,UECFOOD256/105/167174.jpg,577,433,jjigae,81,55,528,340
337664.jpg,UECFOOD256/255/337664.jpg,500,333,eight treasure rice,17,108,325,274
12847.jpg,UECFOOD256/96/12847.jpg,375,500,dipping noodles,19,3,345,442
2984.jpg,UECFOOD256/30/2984.jpg,258,197,gratin,13,14,240,180
250200.jpg,UECFOOD256/209/250200.jpg,577,433,Fried spring rolls,25,41,564,413
6054.jpg,UECFOOD256/60/6054.jpg,300,300,hambarg steak,12,102,300,270
7693.jpg,UECFOOD256/72/7693.jpg,240,180,chilled noodle,6,27,240,156
5089.jpg,UECFOOD256/51/5089.jpg,500,375,sweet and sour pork,116,38,375,243
316622.jpg,UECFOOD256/226/316622.jpg,500,500,jambalaya,18,43,434,479
6437.jpg,UECFOOD256/64/6437.jpg,250,188,spicy chili-flavored tofu,0,0,250,172
16769.jpg,UECFOOD256/25/16769.jpg,560,420,tensin noodle,2,3,557,414
80607.jpg,UECFOOD256/123/80607.jpg,500,500,mushroom risotto,25,27,471,477
33733.jpg,UECFOOD256/120/33733.jpg,430,323,shortcake,1,9,420,318
6497.jpg,UECFOOD256/65/6497.jpg,300,225,yakitori,0,108,300,207
216.jpg,UECFOOD256/3/216.jpg,400,300,pilaf,22,0,400,300
13739.jpg,UECFOOD256/87/13739.jpg,640,480,green salad,454,4,620,154
309937.jpg,UECFOOD256/182/309937.jpg,500,500,khao soi,28,20,473,462
4715.jpg,UECFOOD256/48/4715.jpg,500,375,sashimi,160,45,325,225
5120.jpg,UECFOOD256/51/5120.jpg,640,480,sweet and sour pork,0,0,628,480
6361.jpg,UECFOOD256/63/6361.jpg,230,230,ginger pork saute,38,36,182,188
242652.jpg,UECFOOD256/237/242652.jpg,572,437,nasi uduk,30,30,536,406
268675.jpg,UECFOOD256/229/268675.jpg,336,336,ayam bakar,12,33,327,313
13775.jpg,UECFOOD256/70/13775.jpg,640,360,cold tofu,52,44,152,117
60971.jpg,UECFOOD256/160/60971.jpg,577,433,cream puff,86,43,481,407
314289.jpg,UECFOOD256/192/314289.jpg,500,500,Pork Sticky Noodles,12,18,489,462
267195.jpg,UECFOOD256/213/267195.jpg,477,358,Coconut milk-flavored crepes with shrimp and beef,47,52,474,334
12589.jpg,UECFOOD256/99/12589.jpg,270,207,mixed rice,54,35,230,168
123693.jpg,UECFOOD256/200/123693.jpg,500,500,Rice crispy pork,9,45,478,456
310950.jpg,UECFOOD256/194/310950.jpg,500,500,stewed pork leg,18,41,482,475
218491.jpg,UECFOOD256/190/218491.jpg,612,408,spicy chicken salad,34,13,575,397
272666.jpg,UECFOOD256/218/272666.jpg,500,500,malasada,18,116,496,437
13782.jpg,UECFOOD256/70/13782.jpg,640,360,cold tofu,84,2,204,100
8627.jpg,UECFOOD256/115/8627.jpg,500,500,champon,3,18,498,479
332853.jpg,UECFOOD256/248/332853.jpg,500,368,bean curd family style,6,4,493,358
331277.jpg,UECFOOD256/248/331277.jpg,556,449,bean curd family style,31,9,526,445
881.jpg,UECFOOD256/9/881.jpg,511,340,fried rice,0,0,511,340
2732.jpg,UECFOOD256/28/2732.jpg,320,240,Japanese-style pancake,0,10,320,240
17054.jpg,UECFOOD256/120/17054.jpg,433,577,shortcake,13,48,418,543
255249.jpg,UECFOOD256/240/255249.jpg,433,577,bak kut teh,6,137,385,569
244249.jpg,UECFOOD256/202/244249.jpg,500,369,Chicken Rice Curry With Coconut,32,66,410,335
7844.jpg,UECFOOD256/74/7844.jpg,400,300,simmered pork,0,0,400,300
321731.jpg,UECFOOD256/213/321731.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,75,6,496,493
7712.jpg,UECFOOD256/72/7712.jpg,384,288,chilled noodle,0,0,384,288
62314.jpg,UECFOOD256/180/62314.jpg,577,433,stinky tofu,5,34,569,409
108959.jpg,UECFOOD256/172/108959.jpg,612,408,custard tart,17,85,587,404
170351.jpg,UECFOOD256/172/170351.jpg,612,408,custard tart,30,42,539,372
6544.jpg,UECFOOD256/65/6544.jpg,320,240,yakitori,0,8,320,212
40672.jpg,UECFOOD256/152/40672.jpg,500,500,rice gratin,21,10,479,468
172890.jpg,UECFOOD256/176/172890.jpg,500,375,fish ball soup,90,81,417,317
156108.jpg,UECFOOD256/168/156108.jpg,612,408,hot pot,26,47,569,380
8325.jpg,UECFOOD256/78/8325.jpg,352,288,fish-shaped pancake with bean jam,0,47,352,259
89895.jpg,UECFOOD256/145/89895.jpg,433,577,bagel,6,115,408,545
185681.jpg,UECFOOD256/122/185681.jpg,500,399,twice cooked pork,26,64,478,357
25588.jpg,UECFOOD256/136/25588.jpg,433,577,yudofu,25,60,412,521
324103.jpg,UECFOOD256/242/324103.jpg,408,316,chow mein,43,17,354,280
2434.jpg,UECFOOD256/25/2434.jpg,640,480,tensin noodle,50,54,622,420
95825.jpg,UECFOOD256/151/95825.jpg,500,500,scrambled egg,3,50,489,487
253102.jpg,UECFOOD256/239/253102.jpg,407,612,kaya toast,91,272,404,601
243237.jpg,UECFOOD256/237/243237.jpg,577,433,nasi uduk,73,32,530,346
1129.jpg,UECFOOD256/12/1129.jpg,200,150,toast,10,0,200,138
14040.jpg,UECFOOD256/55/14040.jpg,800,600,fried chicken,220,126,423,280
59643.jpg,UECFOOD256/175/59643.jpg,470,315,minced pork rice,23,13,455,312
182158.jpg,UECFOOD256/194/182158.jpg,500,334,stewed pork leg,57,20,484,313
2840.jpg,UECFOOD256/29/2840.jpg,300,240,takoyaki,0,9,279,240
195845.jpg,UECFOOD256/142/195845.jpg,500,500,ham cutlet,17,14,495,489
15265.jpg,UECFOOD256/112/15265.jpg,500,500,kushikatu,21,145,487,489
268833.jpg,UECFOOD256/214/268833.jpg,500,333,Small steamed savory rice pancake,12,13,481,323
1843.jpg,UECFOOD256/19/1843.jpg,182,186,sandwiches,0,0,182,186
173342.jpg,UECFOOD256/185/173342.jpg,500,375,"boned, sliced Hainan-style chicken with marinated rice",12,6,493,364
126967.jpg,UECFOOD256/201/126967.jpg,611,408,Wonton soup,45,18,605,353
7620.jpg,UECFOOD256/71/7620.jpg,200,154,egg roll,40,35,158,103
14708.jpg,UECFOOD256/27/14708.jpg,320,180,spaghetti,78,11,238,148
4031.jpg,UECFOOD256/41/4031.jpg,176,144,ganmodoki,9,18,140,92
297270.jpg,UECFOOD256/227/297270.jpg,433,577,nasi goreng,14,52,416,562
75633.jpg,UECFOOD256/115/75633.jpg,500,500,champon,1,12,495,489
12031.jpg,UECFOOD256/88/12031.jpg,800,531,macaroni salad,0,29,736,531
3630.jpg,UECFOOD256/37/3630.jpg,169,220,potage,0,25,169,200
12199.jpg,UECFOOD256/90/12199.jpg,500,375,pork miso soup,48,38,470,351
307871.jpg,UECFOOD256/196/307871.jpg,500,500,fried mussel pancakes,6,20,496,479
5182.jpg,UECFOOD256/51/5182.jpg,500,375,sweet and sour pork,77,81,450,280
198085.jpg,UECFOOD256/140/198085.jpg,500,500,pork fillet cutlet,35,35,487,410
55014.jpg,UECFOOD256/170/55014.jpg,577,433,xiao long bao,50,32,524,375
779.jpg,UECFOOD256/8/779.jpg,330,219,chicken rice,158,74,327,212
